,total_trans_mean,Flights Mean,Rental Car Mean,Hotel Mean
86698266,0.0003555766267630674,0.6666666666666666,0.0,0.3333333333333333
86698700,0.00011852554225435582,1.0,0.0,0.0
86699270,0.00023705108450871164,1.0,0.0,0.0
86700472,0.00011852554225435582,0.0,1.0,0.0
86700638,0.00011852554225435582,1.0,0.0,0.0
86701264,0.0007111532535261348,0.3333333333333333,0.5,0.0
86701985,0.00011852554225435582,1.0,0.0,0.0
86702922,0.00023705108450871164,1.0,0.0,0.0
86704467,0.0011852554225435582,0.5,0.0,0.0
86706704,0.00011852554225435582,1.0,0.0,0.0
86707681,0.00011852554225435582,0.0,1.0,0.0
86708724,0.00011852554225435582,1.0,0.0,0.0
86709343,0.00011852554225435582,1.0,0.0,0.0
86710029,0.00023705108450871164,1.0,0.0,0.0
86710360,0.0003555766267630674,1.0,0.0,0.0
86713737,0.00011852554225435582,1.0,0.0,0.0
86715163,0.0004741021690174233,0.75,0.25,0.0
86715715,0.00011852554225435582,0.0,1.0,0.0
86715728,0.0010667298802892024,1.0,0.0,0.0
86717068,0.00023705108450871164,1.0,0.0,0.0
86718281,0.00011852554225435582,1.0,0.0,0.0
86718566,0.00023705108450871164,0.0,0.0,0.0
86718666,0.00011852554225435582,1.0,0.0,0.0
86722117,0.00023705108450871164,1.0,0.0,0.0
86722903,0.0003555766267630674,0.0,0.0,0.0
86723378,0.00011852554225435582,0.0,1.0,0.0
86723806,0.00011852554225435582,1.0,0.0,0.0
86724091,0.00023705108450871164,0.5,0.0,0.5
86724400,0.0005926277112717791,0.4,0.4,0.0
86725287,0.00011852554225435582,1.0,0.0,0.0
86727265,0.00023705108450871164,0.0,1.0,0.0
86727375,0.00011852554225435582,1.0,0.0,0.0
86728314,0.0007111532535261348,0.8333333333333334,0.0,0.0
86728518,0.00011852554225435582,1.0,0.0,0.0
86759259,0.00011852554225435582,1.0,0.0,0.0
86761111,0.00011852554225435582,0.0,0.0,0.0
86763077,0.00023705108450871164,0.5,0.5,0.0
86763218,0.00011852554225435582,1.0,0.0,0.0
86765134,0.00011852554225435582,1.0,0.0,0.0
86765304,0.00011852554225435582,1.0,0.0,0.0
86766315,0.00011852554225435582,1.0,0.0,0.0
86767734,0.0004741021690174233,0.5,0.25,0.25
86768383,0.00011852554225435582,0.0,1.0,0.0
86769269,0.00011852554225435582,0.0,1.0,0.0
86769731,0.00011852554225435582,1.0,0.0,0.0
86771237,0.00011852554225435582,1.0,0.0,0.0
86771922,0.00011852554225435582,1.0,0.0,0.0
86774107,0.00011852554225435582,0.0,1.0,0.0
86775737,0.00023705108450871164,1.0,0.0,0.0
86776037,0.00011852554225435582,1.0,0.0,0.0
86777293,0.00023705108450871164,1.0,0.0,0.0
86777481,0.00023705108450871164,1.0,0.0,0.0
86869840,0.00023705108450871164,1.0,0.0,0.0
86870957,0.00011852554225435582,1.0,0.0,0.0
86874271,0.00023705108450871164,0.5,0.5,0.0
86876712,0.0004741021690174233,0.0,0.0,0.0
86880681,0.00023705108450871164,0.0,0.0,0.0
86884333,0.00011852554225435582,0.0,1.0,0.0
86885178,0.00011852554225435582,1.0,0.0,0.0
86890399,0.00023705108450871164,1.0,0.0,0.0
86893761,0.00011852554225435582,1.0,0.0,0.0
86894472,0.00011852554225435582,0.0,1.0,0.0
86896584,0.00023705108450871164,1.0,0.0,0.0
86929346,0.00011852554225435582,1.0,0.0,0.0
86929986,0.00023705108450871164,0.0,0.5,0.5
86930439,0.00011852554225435582,1.0,0.0,0.0
86930663,0.00011852554225435582,1.0,0.0,0.0
86932378,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
86933091,0.00023705108450871164,0.0,1.0,0.0
86934765,0.00011852554225435582,1.0,0.0,0.0
86937045,0.00011852554225435582,1.0,0.0,0.0
86937536,0.0004741021690174233,1.0,0.0,0.0
86939777,0.00011852554225435582,0.0,0.0,0.0
86941394,0.00011852554225435582,1.0,0.0,0.0
86942862,0.00011852554225435582,0.0,1.0,0.0
86975461,0.00011852554225435582,0.0,1.0,0.0
86976746,0.00011852554225435582,1.0,0.0,0.0
86977510,0.00023705108450871164,1.0,0.0,0.0
86977785,0.00011852554225435582,1.0,0.0,0.0
86977983,0.00011852554225435582,1.0,0.0,0.0
86978529,0.00011852554225435582,1.0,0.0,0.0
86979545,0.0004741021690174233,1.0,0.0,0.0
86980253,0.0007111532535261348,0.0,0.8333333333333334,0.0
86983818,0.00011852554225435582,0.0,0.0,0.0
86983873,0.00011852554225435582,1.0,0.0,0.0
86985895,0.0008296787957804907,0.7142857142857143,0.2857142857142857,0.0
86986447,0.00011852554225435582,0.0,1.0,0.0
86987535,0.00023705108450871164,1.0,0.0,0.0
86988416,0.00011852554225435582,0.0,0.0,0.0
87019333,0.00011852554225435582,1.0,0.0,0.0
87020211,0.00011852554225435582,0.0,1.0,0.0
87021057,0.00011852554225435582,1.0,0.0,0.0
87021864,0.00011852554225435582,1.0,0.0,0.0
87022620,0.00011852554225435582,1.0,0.0,0.0
87022720,0.0004741021690174233,0.5,0.5,0.0
87024606,0.00011852554225435582,0.0,0.0,0.0
87024904,0.00011852554225435582,1.0,0.0,0.0
87026882,0.00011852554225435582,1.0,0.0,0.0
87027364,0.00011852554225435582,1.0,0.0,0.0
87028750,0.00023705108450871164,1.0,0.0,0.0
87029655,0.00011852554225435582,1.0,0.0,0.0
87030187,0.00011852554225435582,0.0,0.0,0.0
87031906,0.0003555766267630674,1.0,0.0,0.0
87064524,0.0003555766267630674,1.0,0.0,0.0
87064798,0.00011852554225435582,0.0,1.0,0.0
87066260,0.00011852554225435582,0.0,1.0,0.0
87066806,0.00011852554225435582,1.0,0.0,0.0
87067135,0.00023705108450871164,0.5,0.5,0.0
87068091,0.00011852554225435582,1.0,0.0,0.0
87070688,0.00011852554225435582,1.0,0.0,0.0
87072445,0.0004741021690174233,1.0,0.0,0.0
87073735,0.00011852554225435582,0.0,1.0,0.0
87075028,0.00023705108450871164,1.0,0.0,0.0
87107610,0.00023705108450871164,1.0,0.0,0.0
87107714,0.00011852554225435582,1.0,0.0,0.0
87109195,0.00023705108450871164,1.0,0.0,0.0
87109590,0.00023705108450871164,0.0,0.0,0.0
87110123,0.00011852554225435582,1.0,0.0,0.0
87110913,0.0005926277112717791,0.6,0.0,0.4
87111104,0.00011852554225435582,1.0,0.0,0.0
87112848,0.00011852554225435582,1.0,0.0,0.0
87112911,0.00011852554225435582,1.0,0.0,0.0
87113123,0.00011852554225435582,1.0,0.0,0.0
87114248,0.00023705108450871164,0.5,0.5,0.0
87114623,0.0003555766267630674,1.0,0.0,0.0
87115185,0.00011852554225435582,1.0,0.0,0.0
87116113,0.00011852554225435582,1.0,0.0,0.0
87116671,0.00023705108450871164,1.0,0.0,0.0
87117069,0.00023705108450871164,1.0,0.0,0.0
87119845,0.00011852554225435582,1.0,0.0,0.0
87120192,0.00011852554225435582,1.0,0.0,0.0
87151725,0.00011852554225435582,0.0,1.0,0.0
87151883,0.00011852554225435582,0.0,1.0,0.0
87152778,0.00023705108450871164,1.0,0.0,0.0
87153871,0.00011852554225435582,0.0,1.0,0.0
87153906,0.00011852554225435582,1.0,0.0,0.0
87154061,0.00023705108450871164,0.0,0.5,0.0
87154357,0.00023705108450871164,1.0,0.0,0.0
87156605,0.00011852554225435582,1.0,0.0,0.0
87157557,0.00011852554225435582,1.0,0.0,0.0
87158606,0.0003555766267630674,0.6666666666666666,0.0,0.3333333333333333
87158695,0.00023705108450871164,0.5,0.0,0.5
87159708,0.00023705108450871164,0.5,0.0,0.0
87161535,0.00011852554225435582,1.0,0.0,0.0
87164461,0.00023705108450871164,0.0,1.0,0.0
87165496,0.00011852554225435582,1.0,0.0,0.0
87167425,0.00023705108450871164,1.0,0.0,0.0
87168317,0.00023705108450871164,1.0,0.0,0.0
87169087,0.00023705108450871164,1.0,0.0,0.0
87169664,0.0011852554225435582,0.3,0.2,0.1
87171003,0.00011852554225435582,1.0,0.0,0.0
87171938,0.00011852554225435582,1.0,0.0,0.0
87205571,0.00011852554225435582,1.0,0.0,0.0
87207361,0.00011852554225435582,1.0,0.0,0.0
87212364,0.00011852554225435582,1.0,0.0,0.0
87213104,0.00023705108450871164,0.5,0.0,0.0
87214428,0.00023705108450871164,1.0,0.0,0.0
87214970,0.0003555766267630674,1.0,0.0,0.0
87216165,0.00023705108450871164,0.5,0.0,0.5
87216748,0.0003555766267630674,0.3333333333333333,0.0,0.6666666666666666
87217896,0.00011852554225435582,1.0,0.0,0.0
87222253,0.00011852554225435582,1.0,0.0,0.0
87222612,0.00023705108450871164,1.0,0.0,0.0
87222975,0.00011852554225435582,0.0,1.0,0.0
87223290,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
87226473,0.0010667298802892024,0.8888888888888888,0.1111111111111111,0.0
87228330,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
87229394,0.00011852554225435582,0.0,1.0,0.0
87229710,0.00011852554225435582,1.0,0.0,0.0
87230600,0.00011852554225435582,1.0,0.0,0.0
87262323,0.00011852554225435582,1.0,0.0,0.0
87263069,0.00011852554225435582,1.0,0.0,0.0
87265694,0.00023705108450871164,1.0,0.0,0.0
87266075,0.00023705108450871164,1.0,0.0,0.0
87268766,0.00011852554225435582,1.0,0.0,0.0
87269884,0.00011852554225435582,0.0,1.0,0.0
87271296,0.00011852554225435582,1.0,0.0,0.0
87273284,0.00011852554225435582,1.0,0.0,0.0
87275525,0.00023705108450871164,1.0,0.0,0.0
87302913,0.00011852554225435582,1.0,0.0,0.0
87303444,0.00011852554225435582,0.0,1.0,0.0
87309674,0.00011852554225435582,1.0,0.0,0.0
87310214,0.00011852554225435582,1.0,0.0,0.0
87312789,0.00011852554225435582,1.0,0.0,0.0
87313366,0.00011852554225435582,0.0,1.0,0.0
87315490,0.00011852554225435582,0.0,1.0,0.0
87348941,0.00023705108450871164,1.0,0.0,0.0
87349925,0.00011852554225435582,1.0,0.0,0.0
87350569,0.00011852554225435582,0.0,1.0,0.0
87350610,0.00011852554225435582,0.0,1.0,0.0
87353572,0.00011852554225435582,1.0,0.0,0.0
87356719,0.00011852554225435582,0.0,0.0,0.0
87388425,0.00023705108450871164,1.0,0.0,0.0
87395044,0.00011852554225435582,0.0,1.0,0.0
87395388,0.00011852554225435582,0.0,0.0,0.0
87395419,0.00023705108450871164,1.0,0.0,0.0
87397134,0.0003555766267630674,1.0,0.0,0.0
87397954,0.00011852554225435582,1.0,0.0,0.0
87398261,0.00011852554225435582,1.0,0.0,0.0
87429171,0.00011852554225435582,0.0,1.0,0.0
87430283,0.00011852554225435582,1.0,0.0,0.0
87431132,0.00011852554225435582,1.0,0.0,0.0
87431377,0.0004741021690174233,1.0,0.0,0.0
87432409,0.00011852554225435582,1.0,0.0,0.0
87433429,0.0004741021690174233,1.0,0.0,0.0
87434073,0.00011852554225435582,0.0,1.0,0.0
87435655,0.00011852554225435582,0.0,1.0,0.0
87437178,0.00011852554225435582,1.0,0.0,0.0
87437537,0.0004741021690174233,1.0,0.0,0.0
87439630,0.0003555766267630674,0.6666666666666666,0.0,0.3333333333333333
87439691,0.00023705108450871164,0.5,0.5,0.0
87440024,0.00011852554225435582,0.0,1.0,0.0
87440216,0.00011852554225435582,1.0,0.0,0.0
87472226,0.00011852554225435582,1.0,0.0,0.0
87472922,0.00011852554225435582,1.0,0.0,0.0
87473680,0.00023705108450871164,0.5,0.5,0.0
87474062,0.00011852554225435582,1.0,0.0,0.0
87476912,0.00023705108450871164,1.0,0.0,0.0
87479585,0.0005926277112717791,1.0,0.0,0.0
87480280,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
87481310,0.00023705108450871164,0.5,0.5,0.0
87481529,0.00011852554225435582,0.0,0.0,1.0
87484660,0.00011852554225435582,0.0,1.0,0.0
87519064,0.00023705108450871164,1.0,0.0,0.0
87520397,0.0007111532535261348,0.16666666666666666,0.0,0.0
87521419,0.0004741021690174233,1.0,0.0,0.0
87522340,0.00011852554225435582,1.0,0.0,0.0
87534104,0.00011852554225435582,1.0,0.0,0.0
87536472,0.0003555766267630674,0.3333333333333333,0.6666666666666666,0.0
87546762,0.00023705108450871164,0.0,0.0,0.0
87548331,0.00023705108450871164,1.0,0.0,0.0
87572196,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
87573188,0.00011852554225435582,1.0,0.0,0.0
87574861,0.00011852554225435582,0.0,0.0,0.0
87575660,0.00011852554225435582,0.0,1.0,0.0
87612530,0.00011852554225435582,0.0,0.0,0.0
87614175,0.00011852554225435582,1.0,0.0,0.0
87614405,0.00011852554225435582,1.0,0.0,0.0
87617623,0.00011852554225435582,1.0,0.0,0.0
87620038,0.00023705108450871164,1.0,0.0,0.0
87622747,0.00011852554225435582,0.0,0.0,0.0
87651623,0.00011852554225435582,1.0,0.0,0.0
87651632,0.00011852554225435582,0.0,1.0,0.0
87652413,0.00023705108450871164,0.0,1.0,0.0
87653962,0.00011852554225435582,1.0,0.0,0.0
87655243,0.0011852554225435582,0.4,0.2,0.3
87658032,0.00023705108450871164,1.0,0.0,0.0
87660011,0.00011852554225435582,1.0,0.0,0.0
87660176,0.00011852554225435582,1.0,0.0,0.0
87661821,0.00011852554225435582,1.0,0.0,0.0
87691292,0.00011852554225435582,1.0,0.0,0.0
87691327,0.00011852554225435582,1.0,0.0,0.0
87692658,0.00011852554225435582,1.0,0.0,0.0
87695329,0.00011852554225435582,1.0,0.0,0.0
87696152,0.00023705108450871164,1.0,0.0,0.0
87696479,0.00011852554225435582,1.0,0.0,0.0
87697299,0.00023705108450871164,1.0,0.0,0.0
87697685,0.00011852554225435582,0.0,1.0,0.0
87698284,0.00011852554225435582,1.0,0.0,0.0
87698298,0.00011852554225435582,1.0,0.0,0.0
87700353,0.0003555766267630674,1.0,0.0,0.0
87704400,0.00011852554225435582,0.0,0.0,0.0
87704836,0.00011852554225435582,1.0,0.0,0.0
87705252,0.00011852554225435582,1.0,0.0,0.0
87706524,0.00011852554225435582,1.0,0.0,0.0
87707312,0.00011852554225435582,1.0,0.0,0.0
87711187,0.00011852554225435582,1.0,0.0,0.0
87711466,0.00011852554225435582,1.0,0.0,0.0
87712834,0.00011852554225435582,1.0,0.0,0.0
87714124,0.00011852554225435582,0.0,1.0,0.0
87773108,0.00011852554225435582,1.0,0.0,0.0
87777013,0.0011852554225435582,1.0,0.0,0.0
87778443,0.00023705108450871164,1.0,0.0,0.0
87778880,0.00011852554225435582,1.0,0.0,0.0
87779448,0.0003555766267630674,0.6666666666666666,0.0,0.0
87781640,0.00011852554225435582,1.0,0.0,0.0
87788852,0.00011852554225435582,1.0,0.0,0.0
87819305,0.00011852554225435582,1.0,0.0,0.0
87821101,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
87821860,0.00011852554225435582,1.0,0.0,0.0
87824942,0.00011852554225435582,1.0,0.0,0.0
87831228,0.00011852554225435582,1.0,0.0,0.0
87835185,0.00023705108450871164,1.0,0.0,0.0
87837211,0.00023705108450871164,1.0,0.0,0.0
87838363,0.00011852554225435582,0.0,0.0,0.0
87839707,0.00011852554225435582,1.0,0.0,0.0
87842013,0.00023705108450871164,1.0,0.0,0.0
87873994,0.00023705108450871164,1.0,0.0,0.0
87877560,0.00011852554225435582,1.0,0.0,0.0
87881359,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
87881508,0.0003555766267630674,0.3333333333333333,0.3333333333333333,0.0
87883559,0.0004741021690174233,1.0,0.0,0.0
87885847,0.0003555766267630674,1.0,0.0,0.0
87886063,0.00011852554225435582,1.0,0.0,0.0
87893714,0.0004741021690174233,0.5,0.0,0.25
87894003,0.00011852554225435582,1.0,0.0,0.0
87896837,0.00011852554225435582,1.0,0.0,0.0
87897282,0.00011852554225435582,1.0,0.0,0.0
87898131,0.00011852554225435582,0.0,1.0,0.0
87900347,0.00011852554225435582,1.0,0.0,0.0
87900831,0.00011852554225435582,1.0,0.0,0.0
87928764,0.00011852554225435582,0.0,0.0,0.0
87931406,0.00023705108450871164,1.0,0.0,0.0
87933119,0.00011852554225435582,1.0,0.0,0.0
87944257,0.00023705108450871164,0.5,0.0,0.5
87944505,0.00011852554225435582,1.0,0.0,0.0
87946271,0.00023705108450871164,1.0,0.0,0.0
87946501,0.00023705108450871164,1.0,0.0,0.0
87946605,0.00011852554225435582,1.0,0.0,0.0
87950816,0.0003555766267630674,1.0,0.0,0.0
87955017,0.00011852554225435582,0.0,1.0,0.0
88036147,0.00023705108450871164,1.0,0.0,0.0
88037028,0.0004741021690174233,0.25,0.75,0.0
88038776,0.00011852554225435582,0.0,1.0,0.0
88039620,0.00023705108450871164,1.0,0.0,0.0
88082570,0.00023705108450871164,1.0,0.0,0.0
88084928,0.00023705108450871164,1.0,0.0,0.0
88086101,0.00011852554225435582,1.0,0.0,0.0
88090901,0.00011852554225435582,1.0,0.0,0.0
88091327,0.00011852554225435582,1.0,0.0,0.0
88119494,0.00011852554225435582,1.0,0.0,0.0
88121985,0.00011852554225435582,1.0,0.0,0.0
88122326,0.00023705108450871164,1.0,0.0,0.0
88125047,0.00011852554225435582,1.0,0.0,0.0
88129295,0.00011852554225435582,1.0,0.0,0.0
88129821,0.00011852554225435582,0.0,0.0,1.0
88139229,0.00011852554225435582,0.0,1.0,0.0
88141846,0.00011852554225435582,0.0,0.0,0.0
88173720,0.0003555766267630674,0.6666666666666666,0.0,0.3333333333333333
88178274,0.0004741021690174233,0.0,0.0,0.0
88179712,0.00011852554225435582,1.0,0.0,0.0
88181319,0.00011852554225435582,1.0,0.0,0.0
88183675,0.00011852554225435582,1.0,0.0,0.0
88214500,0.00011852554225435582,0.0,1.0,0.0
88216927,0.00011852554225435582,0.0,0.0,1.0
88221620,0.00023705108450871164,1.0,0.0,0.0
88222486,0.0003555766267630674,1.0,0.0,0.0
88223704,0.00023705108450871164,1.0,0.0,0.0
88223858,0.00011852554225435582,1.0,0.0,0.0
88226858,0.00011852554225435582,1.0,0.0,0.0
88227004,0.00011852554225435582,1.0,0.0,0.0
88228101,0.00023705108450871164,1.0,0.0,0.0
88232709,0.00023705108450871164,1.0,0.0,0.0
88233080,0.00011852554225435582,1.0,0.0,0.0
88237794,0.00011852554225435582,0.0,0.0,0.0
88297683,0.00011852554225435582,1.0,0.0,0.0
88297887,0.00011852554225435582,1.0,0.0,0.0
88300275,0.00011852554225435582,0.0,1.0,0.0
88300858,0.0009482043380348466,0.5,0.125,0.25
88300986,0.00011852554225435582,1.0,0.0,0.0
88303097,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
88336379,0.00011852554225435582,0.0,0.0,0.0
88336667,0.00011852554225435582,0.0,1.0,0.0
88337178,0.00011852554225435582,0.0,1.0,0.0
88337269,0.00011852554225435582,1.0,0.0,0.0
88345866,0.00023705108450871164,1.0,0.0,0.0
88347372,0.00023705108450871164,1.0,0.0,0.0
88376918,0.00011852554225435582,0.0,1.0,0.0
88377862,0.00011852554225435582,1.0,0.0,0.0
88378920,0.00023705108450871164,1.0,0.0,0.0
88386242,0.00023705108450871164,1.0,0.0,0.0
88389437,0.00023705108450871164,1.0,0.0,0.0
88421860,0.00011852554225435582,1.0,0.0,0.0
88428900,0.00023705108450871164,1.0,0.0,0.0
88442428,0.00011852554225435582,1.0,0.0,0.0
88446158,0.00011852554225435582,0.0,1.0,0.0
88446727,0.00023705108450871164,1.0,0.0,0.0
88480296,0.00011852554225435582,1.0,0.0,0.0
88480420,0.00023705108450871164,0.5,0.5,0.0
88482890,0.00011852554225435582,0.0,1.0,0.0
88487193,0.00011852554225435582,1.0,0.0,0.0
88489161,0.00011852554225435582,0.0,1.0,0.0
88491039,0.00011852554225435582,1.0,0.0,0.0
88491815,0.00023705108450871164,0.5,0.0,0.5
88495115,0.00023705108450871164,1.0,0.0,0.0
88505980,0.0003555766267630674,1.0,0.0,0.0
88506816,0.00011852554225435582,0.0,0.0,0.0
88510233,0.00011852554225435582,0.0,1.0,0.0
88516021,0.0007111532535261348,1.0,0.0,0.0
88516878,0.0003555766267630674,0.3333333333333333,0.6666666666666666,0.0
88517702,0.00011852554225435582,1.0,0.0,0.0
88517819,0.00011852554225435582,1.0,0.0,0.0
88574808,0.00011852554225435582,1.0,0.0,0.0
88578364,0.00011852554225435582,1.0,0.0,0.0
88581673,0.00023705108450871164,1.0,0.0,0.0
88582282,0.00011852554225435582,1.0,0.0,0.0
88585427,0.0005926277112717791,0.0,1.0,0.0
88585740,0.0003555766267630674,1.0,0.0,0.0
88586892,0.00011852554225435582,0.0,1.0,0.0
88615817,0.00023705108450871164,1.0,0.0,0.0
88619492,0.00011852554225435582,1.0,0.0,0.0
88621089,0.00011852554225435582,0.0,0.0,0.0
88623754,0.00011852554225435582,0.0,1.0,0.0
88626306,0.00011852554225435582,1.0,0.0,0.0
88657390,0.00023705108450871164,1.0,0.0,0.0
88660109,0.00011852554225435582,0.0,0.0,0.0
88660758,0.00011852554225435582,1.0,0.0,0.0
88662405,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
88663628,0.00011852554225435582,0.0,1.0,0.0
88701529,0.00011852554225435582,0.0,1.0,0.0
88748938,0.00023705108450871164,1.0,0.0,0.0
88754255,0.00023705108450871164,1.0,0.0,0.0
88789354,0.0007111532535261348,0.3333333333333333,0.16666666666666666,0.3333333333333333
88792173,0.00023705108450871164,1.0,0.0,0.0
88794224,0.00011852554225435582,1.0,0.0,0.0
88794578,0.00023705108450871164,1.0,0.0,0.0
88795091,0.0004741021690174233,1.0,0.0,0.0
88795103,0.0008296787957804907,0.0,1.0,0.0
88830884,0.00011852554225435582,1.0,0.0,0.0
88835517,0.00011852554225435582,0.0,1.0,0.0
88836577,0.00011852554225435582,1.0,0.0,0.0
88836578,0.00011852554225435582,0.0,0.0,0.0
88837262,0.00011852554225435582,1.0,0.0,0.0
88839287,0.00023705108450871164,1.0,0.0,0.0
88869532,0.0004741021690174233,1.0,0.0,0.0
88874736,0.0003555766267630674,1.0,0.0,0.0
88878559,0.00011852554225435582,1.0,0.0,0.0
88911817,0.0004741021690174233,1.0,0.0,0.0
88912523,0.00023705108450871164,1.0,0.0,0.0
88912739,0.00011852554225435582,1.0,0.0,0.0
88914094,0.00011852554225435582,1.0,0.0,0.0
88915795,0.00023705108450871164,1.0,0.0,0.0
88949884,0.00011852554225435582,0.0,1.0,0.0
88953153,0.00011852554225435582,1.0,0.0,0.0
88955025,0.0003555766267630674,0.0,0.0,0.0
88989737,0.0003555766267630674,0.0,1.0,0.0
88992392,0.00023705108450871164,1.0,0.0,0.0
88995878,0.00011852554225435582,1.0,0.0,0.0
88997124,0.00011852554225435582,1.0,0.0,0.0
89036018,0.00011852554225435582,1.0,0.0,0.0
89076285,0.00023705108450871164,1.0,0.0,0.0
89079125,0.00011852554225435582,1.0,0.0,0.0
89081066,0.00011852554225435582,0.0,1.0,0.0
89128500,0.0004741021690174233,0.25,0.25,0.0
89130933,0.0007111532535261348,0.8333333333333334,0.16666666666666666,0.0
89162980,0.00011852554225435582,1.0,0.0,0.0
89164485,0.00023705108450871164,0.0,1.0,0.0
89164574,0.00011852554225435582,1.0,0.0,0.0
89164672,0.00011852554225435582,0.0,0.0,1.0
89166272,0.0004741021690174233,1.0,0.0,0.0
89168474,0.00011852554225435582,1.0,0.0,0.0
89173526,0.00011852554225435582,1.0,0.0,0.0
89174757,0.00011852554225435582,0.0,1.0,0.0
89174991,0.00011852554225435582,1.0,0.0,0.0
89175918,0.00011852554225435582,0.0,1.0,0.0
89176090,0.0003555766267630674,1.0,0.0,0.0
89177077,0.00011852554225435582,1.0,0.0,0.0
89179404,0.00011852554225435582,1.0,0.0,0.0
89179913,0.00011852554225435582,0.0,1.0,0.0
89183324,0.00011852554225435582,1.0,0.0,0.0
89183371,0.00011852554225435582,0.0,1.0,0.0
89184442,0.00011852554225435582,1.0,0.0,0.0
89246691,0.00011852554225435582,1.0,0.0,0.0
89247029,0.00023705108450871164,1.0,0.0,0.0
89248061,0.00011852554225435582,1.0,0.0,0.0
89250186,0.0008296787957804907,1.0,0.0,0.0
89253183,0.00011852554225435582,1.0,0.0,0.0
89255070,0.00023705108450871164,0.0,1.0,0.0
89256157,0.00023705108450871164,1.0,0.0,0.0
89256739,0.0008296787957804907,0.7142857142857143,0.0,0.2857142857142857
89285369,0.00011852554225435582,1.0,0.0,0.0
89287907,0.00011852554225435582,1.0,0.0,0.0
89293630,0.00023705108450871164,1.0,0.0,0.0
89294353,0.00011852554225435582,1.0,0.0,0.0
89294524,0.00011852554225435582,0.0,1.0,0.0
89297798,0.00011852554225435582,1.0,0.0,0.0
89300434,0.00023705108450871164,1.0,0.0,0.0
89337613,0.00011852554225435582,1.0,0.0,0.0
89338318,0.0003555766267630674,0.3333333333333333,0.0,0.0
89343787,0.00023705108450871164,0.5,0.0,0.0
89348180,0.00011852554225435582,1.0,0.0,0.0
89351600,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
89352424,0.00011852554225435582,1.0,0.0,0.0
89352480,0.00023705108450871164,1.0,0.0,0.0
89383590,0.00011852554225435582,1.0,0.0,0.0
89392849,0.00011852554225435582,1.0,0.0,0.0
89425966,0.0005926277112717791,1.0,0.0,0.0
89428504,0.00011852554225435582,0.0,1.0,0.0
89428989,0.0010667298802892024,0.4444444444444444,0.2222222222222222,0.1111111111111111
89433975,0.00011852554225435582,0.0,1.0,0.0
89435024,0.00011852554225435582,1.0,0.0,0.0
89471600,0.00011852554225435582,1.0,0.0,0.0
89471640,0.00011852554225435582,0.0,1.0,0.0
89472818,0.0003555766267630674,0.3333333333333333,0.6666666666666666,0.0
89472969,0.00011852554225435582,0.0,0.0,1.0
89474980,0.00011852554225435582,1.0,0.0,0.0
89475947,0.00023705108450871164,1.0,0.0,0.0
89476019,0.00023705108450871164,1.0,0.0,0.0
89511408,0.00023705108450871164,0.5,0.0,0.0
89511892,0.00011852554225435582,0.0,1.0,0.0
89515429,0.00023705108450871164,1.0,0.0,0.0
89515552,0.00011852554225435582,1.0,0.0,0.0
89515851,0.00011852554225435582,0.0,1.0,0.0
89516630,0.00011852554225435582,0.0,0.0,0.0
89518161,0.00023705108450871164,1.0,0.0,0.0
89520613,0.0004741021690174233,0.5,0.5,0.0
89550325,0.00011852554225435582,1.0,0.0,0.0
89551637,0.00011852554225435582,0.0,1.0,0.0
89552026,0.0008296787957804907,1.0,0.0,0.0
89555868,0.00011852554225435582,0.0,1.0,0.0
89556709,0.00023705108450871164,1.0,0.0,0.0
89557876,0.00011852554225435582,1.0,0.0,0.0
89558006,0.0003555766267630674,1.0,0.0,0.0
89561396,0.00011852554225435582,1.0,0.0,0.0
89562571,0.00011852554225435582,1.0,0.0,0.0
89566679,0.00011852554225435582,1.0,0.0,0.0
89566718,0.00023705108450871164,1.0,0.0,0.0
89567365,0.00011852554225435582,1.0,0.0,0.0
89567366,0.00023705108450871164,1.0,0.0,0.0
89572065,0.00011852554225435582,1.0,0.0,0.0
89638962,0.00011852554225435582,0.0,0.0,1.0
89638979,0.00011852554225435582,1.0,0.0,0.0
89639940,0.00023705108450871164,0.5,0.0,0.5
89639983,0.00023705108450871164,1.0,0.0,0.0
89646813,0.0004741021690174233,0.75,0.25,0.0
89652459,0.00011852554225435582,1.0,0.0,0.0
89652721,0.00023705108450871164,1.0,0.0,0.0
89653024,0.00023705108450871164,0.5,0.0,0.5
89654578,0.00011852554225435582,1.0,0.0,0.0
89654646,0.00011852554225435582,0.0,1.0,0.0
89684078,0.00023705108450871164,0.5,0.0,0.5
89686191,0.00011852554225435582,1.0,0.0,0.0
89686241,0.0007111532535261348,1.0,0.0,0.0
89686282,0.00023705108450871164,1.0,0.0,0.0
89687425,0.001303780964797914,0.5454545454545454,0.2727272727272727,0.09090909090909091
